name	reason
thiocolchicoside	no aromatic nitrogen (cannot coordinate the heme iron)
thioctic-acid	unparseable SMILES
thiodiglycol	no aromatic nitrogen (cannot coordinate the heme iron)
thiomersal	no aromatic nitrogen (cannot coordinate the heme iron)
thiopental	unparseable SMILES
thioperamide	unparseable SMILES
thiophanate	no aromatic nitrogen (cannot coordinate the heme iron)
thioproperazine	no aromatic nitrogen (cannot coordinate the heme iron)
thioridazine	no aromatic nitrogen (cannot coordinate the heme iron)
thiorphan	unparseable SMILES
thiostrepton	unparseable SMILES
thiotepa	no aromatic nitrogen (cannot coordinate the heme iron)
thiothixene	no aromatic nitrogen (cannot coordinate the heme iron)
thiram	no aromatic nitrogen (cannot coordinate the heme iron)
threo-2-methylisocitrate-_DL_	unparseable SMILES
thymalfasin	217 heavy atoms > 45 (outside applicability domain)
thymol	no aromatic nitrogen (cannot coordinate the heme iron)
thymol-iodide	no aromatic nitrogen (cannot coordinate the heme iron)
thymopentin	48 heavy atoms > 45 (outside applicability domain)
tiagabine	no aromatic nitrogen (cannot coordinate the heme iron)
tianeptine	unparseable SMILES
tiapride	no aromatic nitrogen (cannot coordinate the heme iron)
tiaprofenic-acid	unparseable SMILES
tibolone	unparseable SMILES
TIC10	unparseable SMILES
ticarcillin	no aromatic nitrogen (cannot coordinate the heme iron)
ticlopidine	no aromatic nitrogen (cannot coordinate the heme iron)
tienilic-acid	no aromatic nitrogen (cannot coordinate the heme iron)
tifenazoxide	no aromatic nitrogen (cannot coordinate the heme iron)
tigecycline	unparseable SMILES
tilmicosin	unparseable SMILES
tilorone	no aromatic nitrogen (cannot coordinate the heme iron)
tiludronate	no aromatic nitrogen (cannot coordinate the heme iron)
timofibrate	unparseable SMILES
timonacic	no aromatic nitrogen (cannot coordinate the heme iron)
tinoridine	no aromatic nitrogen (cannot coordinate the heme iron)
tiopronin	unparseable SMILES
tiotropium	no aromatic nitrogen (cannot coordinate the heme iron)
tioxolone	no aromatic nitrogen (cannot coordinate the heme iron)
tipelukast	no aromatic nitrogen (cannot coordinate the heme iron)
tipranavir	unparseable SMILES
tiprenolol	unparseable SMILES
tiquizium	no aromatic nitrogen (cannot coordinate the heme iron)
tiracizine	no aromatic nitrogen (cannot coordinate the heme iron)
tiratricol	no aromatic nitrogen (cannot coordinate the heme iron)
tirofiban	no aromatic nitrogen (cannot coordinate the heme iron)
titanocene-dichloride	unparseable SMILES
TMN-355	no aromatic nitrogen (cannot coordinate the heme iron)
TMPH	no aromatic nitrogen (cannot coordinate the heme iron)
TMS	no aromatic nitrogen (cannot coordinate the heme iron)
TNP-470	no aromatic nitrogen (cannot coordinate the heme iron)
tobramycin	no aromatic nitrogen (cannot coordinate the heme iron)
tocainide	unparseable SMILES
tocofersolan	no aromatic nitrogen (cannot coordinate the heme iron)
tofisopam	unparseable SMILES
tofogliflozin	no aromatic nitrogen (cannot coordinate the heme iron)
tolamolol	unparseable SMILES
tolazamide	no aromatic nitrogen (cannot coordinate the heme iron)
tolazoline	no aromatic nitrogen (cannot coordinate the heme iron)
tolbutamide	no aromatic nitrogen (cannot coordinate the heme iron)
tolcapone	no aromatic nitrogen (cannot coordinate the heme iron)
tolfenamic-acid	no aromatic nitrogen (cannot coordinate the heme iron)
tolnaftate	no aromatic nitrogen (cannot coordinate the heme iron)
tolonidine	no aromatic nitrogen (cannot coordinate the heme iron)
toloxatone	unparseable SMILES
tolperisone	no aromatic nitrogen (cannot coordinate the heme iron)
tolrestat	no aromatic nitrogen (cannot coordinate the heme iron)
tolterodine	no aromatic nitrogen (cannot coordinate the heme iron)
tolvaptan	unparseable SMILES
tomeglovir	no aromatic nitrogen (cannot coordinate the heme iron)
tonabersat	no aromatic nitrogen (cannot coordinate the heme iron)
topilutamide	unparseable SMILES
topiramate	no aromatic nitrogen (cannot coordinate the heme iron)
torcetrapib	no aromatic nitrogen (cannot coordinate the heme iron)
toremifene	no aromatic nitrogen (cannot coordinate the heme iron)
tosedostat	no aromatic nitrogen (cannot coordinate the heme iron)
TPCA-1	no aromatic nitrogen (cannot coordinate the heme iron)
TPPS4	64 heavy atoms > 45 (outside applicability domain)
trabectedin	unparseable SMILES
TRAM-39	no aromatic nitrogen (cannot coordinate the heme iron)
tramiprosate	no aromatic nitrogen (cannot coordinate the heme iron)
trandolapril	no aromatic nitrogen (cannot coordinate the heme iron)
tranexamic-acid	no aromatic nitrogen (cannot coordinate the heme iron)
tranilast	no aromatic nitrogen (cannot coordinate the heme iron)
_trans-10_cis-12-conjugated-linoleic-acid_	no aromatic nitrogen (cannot coordinate the heme iron)
trans-2-undecenoic-acid	no aromatic nitrogen (cannot coordinate the heme iron)
trans-4-hydroxycrotonic-acid	no aromatic nitrogen (cannot coordinate the heme iron)
trans-4-methoxycinnamic-acid	no aromatic nitrogen (cannot coordinate the heme iron)
transcrocetinate	no aromatic nitrogen (cannot coordinate the heme iron)
tranylcypromine	unparseable SMILES
travoprost	no aromatic nitrogen (cannot coordinate the heme iron)
traxoprodil	no aromatic nitrogen (cannot coordinate the heme iron)
trebenzomine	unparseable SMILES
tremorine	no aromatic nitrogen (cannot coordinate the heme iron)
treosulfan	no aromatic nitrogen (cannot coordinate the heme iron)
trepibutone	no aromatic nitrogen (cannot coordinate the heme iron)
treprostinil	no aromatic nitrogen (cannot coordinate the heme iron)
tretazicar	no aromatic nitrogen (cannot coordinate the heme iron)
tretinoin	no aromatic nitrogen (cannot coordinate the heme iron)
triacetin	no aromatic nitrogen (cannot coordinate the heme iron)
triamcinolone	unparseable SMILES
triamcinolone-acetonide	unparseable SMILES
triamcinolone-hexacetonide	unparseable SMILES
tribenoside	unparseable SMILES
tribomsalan	no aromatic nitrogen (cannot coordinate the heme iron)
tribromoethanol	no aromatic nitrogen (cannot coordinate the heme iron)
tributyrin	no aromatic nitrogen (cannot coordinate the heme iron)
tricaprylin	no aromatic nitrogen (cannot coordinate the heme iron)
trichlormethiazide	unparseable SMILES
trichloroacetic-acid	no aromatic nitrogen (cannot coordinate the heme iron)
trichloroethylene	no aromatic nitrogen (cannot coordinate the heme iron)
trichostatin-a	no aromatic nitrogen (cannot coordinate the heme iron)
triclocarban	no aromatic nitrogen (cannot coordinate the heme iron)
triclosan	no aromatic nitrogen (cannot coordinate the heme iron)
tridihexethyl	no aromatic nitrogen (cannot coordinate the heme iron)
trientine	no aromatic nitrogen (cannot coordinate the heme iron)
trifloxystrobin	no aromatic nitrogen (cannot coordinate the heme iron)
trifluoperazine	no aromatic nitrogen (cannot coordinate the heme iron)
triflupromazine	no aromatic nitrogen (cannot coordinate the heme iron)
triflusal	no aromatic nitrogen (cannot coordinate the heme iron)
trihexyphenidyl	no aromatic nitrogen (cannot coordinate the heme iron)
trilostane	unparseable SMILES
trimebutine	no aromatic nitrogen (cannot coordinate the heme iron)
trimetazidine	no aromatic nitrogen (cannot coordinate the heme iron)
trimethadione	no aromatic nitrogen (cannot coordinate the heme iron)
trimethobenzamide	no aromatic nitrogen (cannot coordinate the heme iron)
trimethoquinol	no aromatic nitrogen (cannot coordinate the heme iron)
trimethylolpropane-triacrylate	no aromatic nitrogen (cannot coordinate the heme iron)
trimetozine	no aromatic nitrogen (cannot coordinate the heme iron)
trimipramine	no aromatic nitrogen (cannot coordinate the heme iron)
trioxsalen	no aromatic nitrogen (cannot coordinate the heme iron)
triptan	no aromatic nitrogen (cannot coordinate the heme iron)
triptolide	no aromatic nitrogen (cannot coordinate the heme iron)
triptorelin	95 heavy atoms > 45 (outside applicability domain)
trodusquemine	47 heavy atoms > 45 (outside applicability domain)
trofinetide	no aromatic nitrogen (cannot coordinate the heme iron)
trofosfamide	unparseable SMILES
troglitazone	unparseable SMILES
troleandomycin	57 heavy atoms > 45 (outside applicability domain)
trolox	unparseable SMILES
tromaril	no aromatic nitrogen (cannot coordinate the heme iron)
trometamol	no aromatic nitrogen (cannot coordinate the heme iron)
_tropanyl-3_5-dimethylbenzoate_	unparseable SMILES
tropesin	unparseable SMILES
tropicamide	unparseable SMILES
trospium	unparseable SMILES
troventol	unparseable SMILES
troxerutin	52 heavy atoms > 45 (outside applicability domain)
troxipide	unparseable SMILES
TS-011	no aromatic nitrogen (cannot coordinate the heme iron)
TTNPB	no aromatic nitrogen (cannot coordinate the heme iron)
TU-2100	no aromatic nitrogen (cannot coordinate the heme iron)
tuaminoheptane	no aromatic nitrogen (cannot coordinate the heme iron)
tubocurarine	no aromatic nitrogen (cannot coordinate the heme iron)
tuftsin	no aromatic nitrogen (cannot coordinate the heme iron)
TUG-770	no aromatic nitrogen (cannot coordinate the heme iron)
TUG-891	no aromatic nitrogen (cannot coordinate the heme iron)
tulobuterol	no aromatic nitrogen (cannot coordinate the heme iron)
TW-37	no aromatic nitrogen (cannot coordinate the heme iron)
TXA127	64 heavy atoms > 45 (outside applicability domain)
TY-52156	no aromatic nitrogen (cannot coordinate the heme iron)
tylosin	unparseable SMILES
tymazoline	no aromatic nitrogen (cannot coordinate the heme iron)
tyrphostin-A9	no aromatic nitrogen (cannot coordinate the heme iron)
tyrphostin-AG-18	no aromatic nitrogen (cannot coordinate the heme iron)
tyrphostin-AG-494	no aromatic nitrogen (cannot coordinate the heme iron)
tyrphostin-AG-835	no aromatic nitrogen (cannot coordinate the heme iron)
tyrphostin-AG-879	no aromatic nitrogen (cannot coordinate the heme iron)
tyrphostin-AG-99	no aromatic nitrogen (cannot coordinate the heme iron)
U-0124	no aromatic nitrogen (cannot coordinate the heme iron)
U-0126	no aromatic nitrogen (cannot coordinate the heme iron)
U-0521	no aromatic nitrogen (cannot coordinate the heme iron)
U-104	no aromatic nitrogen (cannot coordinate the heme iron)
U-18666A	no aromatic nitrogen (cannot coordinate the heme iron)
U-50488-_-_	no aromatic nitrogen (cannot coordinate the heme iron)
U-54494A	no aromatic nitrogen (cannot coordinate the heme iron)
U-75799E	64 heavy atoms > 45 (outside applicability domain)
U-99194	no aromatic nitrogen (cannot coordinate the heme iron)
UAMC-00039	no aromatic nitrogen (cannot coordinate the heme iron)
UB-165	unparseable SMILES
ubenimex	no aromatic nitrogen (cannot coordinate the heme iron)
UBP-296	unparseable SMILES
udenafil	unparseable SMILES
UF-010	no aromatic nitrogen (cannot coordinate the heme iron)
ufenamate	no aromatic nitrogen (cannot coordinate the heme iron)
UH-232-___	no aromatic nitrogen (cannot coordinate the heme iron)
UK-356618	no aromatic nitrogen (cannot coordinate the heme iron)
uki-1	no aromatic nitrogen (cannot coordinate the heme iron)
ulifloxacin	unparseable SMILES
ulipristal	unparseable SMILES
umeclidinium	no aromatic nitrogen (cannot coordinate the heme iron)
unbs-5162	no aromatic nitrogen (cannot coordinate the heme iron)
UNC0631	46 heavy atoms > 45 (outside applicability domain)
UNC1215	no aromatic nitrogen (cannot coordinate the heme iron)
UNC926	no aromatic nitrogen (cannot coordinate the heme iron)
undecylenic-acid	no aromatic nitrogen (cannot coordinate the heme iron)
upamostat	no aromatic nitrogen (cannot coordinate the heme iron)
URB597	no aromatic nitrogen (cannot coordinate the heme iron)
urea	no aromatic nitrogen (cannot coordinate the heme iron)
urethane	no aromatic nitrogen (cannot coordinate the heme iron)
uridine-5_-triphosphate	unparseable SMILES
urolithin-A	no aromatic nitrogen (cannot coordinate the heme iron)
ursodeoxycholyltaurine	no aromatic nitrogen (cannot coordinate the heme iron)
ursodiol	no aromatic nitrogen (cannot coordinate the heme iron)
ursolic-acid	no aromatic nitrogen (cannot coordinate the heme iron)
usniacin-___	unparseable SMILES
V-51	no aromatic nitrogen (cannot coordinate the heme iron)
vaborbactam	no aromatic nitrogen (cannot coordinate the heme iron)
val-tyr	no aromatic nitrogen (cannot coordinate the heme iron)
valbenazine	no aromatic nitrogen (cannot coordinate the heme iron)
valethamate	unparseable SMILES
valganciclovir	unparseable SMILES
valnemulin	no aromatic nitrogen (cannot coordinate the heme iron)
valnoctamide	unparseable SMILES
valproic-acid	no aromatic nitrogen (cannot coordinate the heme iron)
valpromide	no aromatic nitrogen (cannot coordinate the heme iron)
valrocemide	no aromatic nitrogen (cannot coordinate the heme iron)
valrubicin	51 heavy atoms > 45 (outside applicability domain)
valspodar	86 heavy atoms > 45 (outside applicability domain)
vancomycin	101 heavy atoms > 45 (outside applicability domain)
vanillin	no aromatic nitrogen (cannot coordinate the heme iron)
vanillylacetone	no aromatic nitrogen (cannot coordinate the heme iron)
vaniprevir	53 heavy atoms > 45 (outside applicability domain)
vanitiolide	no aromatic nitrogen (cannot coordinate the heme iron)
vanoxerine	no aromatic nitrogen (cannot coordinate the heme iron)
varenicline	unparseable SMILES
vasopressin	75 heavy atoms > 45 (outside applicability domain)
vatinoxan	no aromatic nitrogen (cannot coordinate the heme iron)
VBY-825	no aromatic nitrogen (cannot coordinate the heme iron)
VCH-916	unparseable SMILES
vecuronium	no aromatic nitrogen (cannot coordinate the heme iron)
vedaprofen	unparseable SMILES
velaresol	no aromatic nitrogen (cannot coordinate the heme iron)
veledimex	no aromatic nitrogen (cannot coordinate the heme iron)
velpatasvir	65 heavy atoms > 45 (outside applicability domain)
venetoclax	61 heavy atoms > 45 (outside applicability domain)
venlafaxine	no aromatic nitrogen (cannot coordinate the heme iron)
veralipride	unparseable SMILES
verapamil	no aromatic nitrogen (cannot coordinate the heme iron)
verbascoside	no aromatic nitrogen (cannot coordinate the heme iron)
vernakalant	no aromatic nitrogen (cannot coordinate the heme iron)
verteporfin	unparseable SMILES
vesamicol	no aromatic nitrogen (cannot coordinate the heme iron)
vesnarinone	no aromatic nitrogen (cannot coordinate the heme iron)
VGX-1027	unparseable SMILES
vigabatrin	no aromatic nitrogen (cannot coordinate the heme iron)
vilanterol	54 heavy atoms > 45 (outside applicability domain)
vildagliptin	no aromatic nitrogen (cannot coordinate the heme iron)
viloxazine	no aromatic nitrogen (cannot coordinate the heme iron)
vinblastine	59 heavy atoms > 45 (outside applicability domain)
vincristine	60 heavy atoms > 45 (outside applicability domain)
vindesine	55 heavy atoms > 45 (outside applicability domain)
vinflunine	60 heavy atoms > 45 (outside applicability domain)
vinorelbine	unparseable SMILES
viomycin	unparseable SMILES
visomitin	unparseable SMILES
vitamin-B12	unparseable SMILES
vitamin-E	no aromatic nitrogen (cannot coordinate the heme iron)
vixotrigine	no aromatic nitrogen (cannot coordinate the heme iron)
VLX1570	no aromatic nitrogen (cannot coordinate the heme iron)
voclosporin	86 heavy atoms > 45 (outside applicability domain)
voglibose	no aromatic nitrogen (cannot coordinate the heme iron)
volinanserin	no aromatic nitrogen (cannot coordinate the heme iron)
vorinostat	no aromatic nitrogen (cannot coordinate the heme iron)
vortioxetine	no aromatic nitrogen (cannot coordinate the heme iron)
voruciclib	no aromatic nitrogen (cannot coordinate the heme iron)
VTP-27999	no aromatic nitrogen (cannot coordinate the heme iron)
VU0238429	no aromatic nitrogen (cannot coordinate the heme iron)
VU0357121	no aromatic nitrogen (cannot coordinate the heme iron)
VU0364739	no aromatic nitrogen (cannot coordinate the heme iron)
VUF11207	no aromatic nitrogen (cannot coordinate the heme iron)
VX-222	no aromatic nitrogen (cannot coordinate the heme iron)
VX-765	no aromatic nitrogen (cannot coordinate the heme iron)
