cid	smiles	pchembl	n_records	types	heavy	verdict	max_tc	nearest_active	in_domain
CHEMBL22	COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC	4.455	6	IC50	21	in-envelope-novel	0.137	voriconazole	True
CHEMBL36	CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1	5.3	1	IC50	17	in-envelope-novel	0.161	miconazole	True
CHEMBL91	Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1	5.6	4	IC50	25	near-known	1.0	miconazole	True
CHEMBL106	OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F	6.14	18	IC50	22	near-known	1.0	fluconazole	True
CHEMBL119	COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC	8.06	2	IC50|Ki	27	in-envelope-novel	0.117	miconazole	True
CHEMBL130	O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl	4.65	1	IC50	20	out-of-scope	0.102	bifonazole	False
CHEMBL140	COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O	4.625	2	IC50	27	out-of-scope	0.112	ketoconazole	False
CHEMBL413	CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C	6.29	1	IC50	65	out-of-scope	0.117	posaconazole	False
CHEMBL496	Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl	5.29	1	IC50	21	out-of-scope	0.14	oxiconazole	False
CHEMBL497	Oc1c(I)cc(Cl)c2cccnc12	5.58	1	IC50	13	in-envelope-novel	0.173	clotrimazole	True
CHEMBL626	CN(C/C=C/c1ccccc1)Cc1cccc2ccccc12	6.5	1	IC50	22	out-of-scope	0.125	bifonazole	False
CHEMBL638	C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F	7.43	1	IC50	25	near-known	1.0	voriconazole	True
CHEMBL790	N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1	4.66	1	IC50	34	out-of-scope	0.177	butoconazole	False
CHEMBL822	CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12	5.125	8	IC50	22	out-of-scope	0.107	sertaconazole	False
CHEMBL866	COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2	5.1	1	IC50	23	out-of-scope	0.096	ketoconazole	False
CHEMBL1463	Nc1nc(=O)[nH]cc1F	6.275	2	IC50	9	in-envelope-novel	0.118	fluconazole	True
CHEMBL6227	Cc1nccn1CCCCc1ccc(CC(=O)N[C@H](CO)Cc2ccc(OCCC3CCCCC3)c(CCCCN)c2)cc1	4.31	1	EC50	44	in-envelope-novel	0.143	ketoconazole	True
CHEMBL6242	Cc1nccn1CCCCc1ccc(CC(=O)N[C@@H](CO)Cc2ccc(OCCC3CCCCC3)c(CCCN)c2)cc1	4.11	1	EC50	43	in-envelope-novel	0.152	ketoconazole	True
CHEMBL7492	COc1ccc(OC)c(Cc2cnc3nc(N)nc(N)c3c2C)c1	8.06	2	IC50|Ki	24	in-envelope-novel	0.109	itraconazole	True
CHEMBL25308	CC(C)=CCC/C(C)=C/CC/C(C)=C/CO	6.0	1	IC50	16	out-of-scope	0.048	ketoconazole	False
CHEMBL30938	COc1cc(OC)cc(N2C3CCC2CC(c2cnc(N)nc2N)C3)c1	8.6	2	IC50	26	in-envelope-novel	0.146	ketoconazole	True
CHEMBL32125	CCOP(=O)(OCC)OC1Cc2c(cccc2N(C)CC#CC#CC(C)(C)C)NC1=O	7.445	2	IC50	31	out-of-scope	0.107	itraconazole	False
CHEMBL32495	COC(C)(C)C#CC#CCN(C)c1cccc2c1CCC(=O)N2	5.99	1	IC50	23	out-of-scope	0.117	ketoconazole	False
CHEMBL32687	CC(C)(C)C#C/C=C/CN(c1cccc2c1CCC(=O)N2)S(C)(=O)=O	6.41	1	IC50	25	out-of-scope	0.086	efinaconazole	False
CHEMBL32780	CN(CC#CC#CC(C)(C)C)c1cccc2c1CC(N)C(=O)N2	6.155	2	IC50	23	out-of-scope	0.106	ketoconazole	False
CHEMBL34818	CC(C)[C@@H](N)C(=O)OC1Cc2c(cccc2N(C)CC#CC#CC(C)(C)C)NC1=O	7.83	1	IC50	30	out-of-scope	0.123	ketoconazole	False
CHEMBL35306	C[C@@H]([C@H](N)C(=O)N[C@H](C(=O)O)[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H]1O)[C@H](O)c1ccc(O)cn1	5.5	2	IC50	35	in-envelope-novel	0.131	posaconazole	True
CHEMBL35365	CC(=O)Nc1cccc(NC/C=C/C#CC(C)(C)C)c1	6.0	1	IC50	20	out-of-scope	0.103	fluconazole	False
CHEMBL35516	CC(C)(C)C#C/C=C/CNc1cccc2c1CCC(=O)N2	7.15	1	IC50	21	out-of-scope	0.091	efinaconazole	False
CHEMBL35671	CCC#CC#CCN(C)c1cccc2c1CCC(=O)N2	6.315	2	IC50	20	out-of-scope	0.103	itraconazole	False
CHEMBL35735	CC(C)N(C/C=C/C#CC(C)(C)C)c1cccc2c1CCC(=O)N2	7.165	2	IC50	24	out-of-scope	0.114	itraconazole	False
CHEMBL35760	CN(C/C=C/C#CC(C)(C)C)c1cccc2c1CCC(=O)N2	6.795	2	IC50	22	out-of-scope	0.103	efinaconazole	False
CHEMBL35895	CN(CCCC#CC(C)(C)C)c1cccc2c1CCC(=O)N2	6.285	2	IC50	22	out-of-scope	0.101	butoconazole	False
CHEMBL36240	CCCCCN(C/C=C/C#CC(C)(C)C)c1cccc2c1CCC(=O)N2	7.235	2	IC50	26	out-of-scope	0.095	efinaconazole	False
CHEMBL36409	CN(CC#CC#CC(C)(C)C)c1cccc2c1CCC(=O)N2	8.085	2	IC50	22	out-of-scope	0.099	ketoconazole	False
CHEMBL36445	CCCN(C/C=C/C#CC(C)(C)C)c1cccc2c1CCC(=O)N2	7.425	2	IC50	24	out-of-scope	0.098	efinaconazole	False
CHEMBL36446	CCN(C/C=C/C#CC(C)(C)C)c1cccc2c1CCC(=O)N2	7.295	2	IC50	23	out-of-scope	0.115	itraconazole	False
CHEMBL36516	Cn1c(=O)ccc2c(NC/C=C/C#CC(C)(C)C)cccc21	4.8	1	IC50	22	in-envelope-novel	0.092	efinaconazole	True
CHEMBL52476	C1=C[C@@H](C2CCCCC2)OOC1	5.02	1	IC50	12	out-of-scope	0.046	ketoconazole	False
CHEMBL52631	CCOC(=O)c1oc2cccc(OCCCNCc3cccnc3)c2c1CC	4.92	1	IC50	28	in-envelope-novel	0.126	ketoconazole	True
CHEMBL52854	CCOC(=O)c1oc2cccc(OCCCCCNC(C)(C)C)c2c1C	4.28	1	IC50	26	out-of-scope	0.105	ketoconazole	False
CHEMBL53026	CCOC(=O)c1oc2cccc(OCCCN3CCCCC3)c2c1C	4.07	1	IC50	25	out-of-scope	0.137	ketoconazole	False
CHEMBL53257	CCOC(=O)c1oc2cccc(OCCCNCc3cccnc3)c2c1C1CC1	4.96	1	IC50	29	in-envelope-novel	0.142	ketoconazole	True
CHEMBL54554	C1=C[C@H](c2ccccc2)OO[C@@H]1c1ccccc1	4.51	1	IC50	18	out-of-scope	0.15	bifonazole	False
CHEMBL54899	C1CCC([C@H]2OO[C@@H](C3CCCCC3)[C@@H]3O[C@@H]32)CC1	4.0	1	IC50	19	out-of-scope	0.037	ketoconazole	False
CHEMBL63208	Brc1ccc2c(-c3c[nH]c(-c4c[nH]c5ccccc45)n3)c[nH]c2c1	5.17	1	IC50	24	in-envelope-novel	0.123	sertaconazole	True
CHEMBL64391	CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O	5.855	2	IC50	49	out-of-domain	1.0	itraconazole	False
CHEMBL65606	C[n+]1ccc(-c2c3nc(c(-c4cc[n+](C)cc4)c4ccc([nH]4)c(-c4cc[n+](C)cc4)c4ccc([nH]4)c(-c4cc[n+](C)cc4)c4nc2C=C4)C=C3)cc1	6.39	1	IC50	52	out-of-domain	0.096	isavuconazole	False
CHEMBL68028	CCCCCCN(Cc1c[nH]cn1)S(=O)(=O)c1ccc(OCCCC)cc1	7.12	1	IC50	27	in-envelope-novel	0.13	ketoconazole	True
CHEMBL68029	CCCCOc1ccc(S(=O)(=O)N(CCCCc2ccccc2)Cc2c[nH]cn2)cc1	7.57	1	IC50	31	in-envelope-novel	0.121	ketoconazole	True
CHEMBL68986	CCCCOc1ccc(S(=O)(=O)N(CCc2ccc(F)cc2)Cc2c[nH]cn2)cc1	7.58	1	IC50	30	in-envelope-novel	0.147	posaconazole	True
CHEMBL69421	CCCCOc1ccc(S(=O)(=O)N(Cc2c[nH]cn2)C(C(C)C)C(C)C)cc1	7.14	1	IC50	28	in-envelope-novel	0.138	itraconazole	True
CHEMBL69959	Brc1ccc(CCN(Cc2ccc(-c3ccccc3)cc2)Cc2c[nH]cn2)cc1	5.91	1	IC50	29	in-envelope-novel	0.183	bifonazole	True
CHEMBL70097	CCCCCc1ccc(S(=O)(=O)N(CCC(C)C)Cc2c[nH]cn2)cc1	6.92	1	IC50	26	in-envelope-novel	0.15	butoconazole	True
CHEMBL71575	CCCCOc1ccc(S(=O)(=O)N(CCc2cccs2)Cc2c[nH]cn2)cc1	7.96	1	IC50	28	in-envelope-novel	0.12	ketoconazole	True
CHEMBL82125	OC(Cn1cncn1)(Cn1cncn1)c1ccc(C(F)(F)F)cc1	5.49	1	IC50	24	in-envelope-novel	0.535	fluconazole	True
CHEMBL83547	Cc1ccc(Sc2cccc3nc(N)nc(N)c23)cc1	7.64	2	IC50	20	in-envelope-novel	0.133	fenticonazole	True
CHEMBL84308	OC(Cn1cncn1)(Cn1cncn1)c1ccc(Oc2ccc(Cl)cc2)cc1	5.16	1	IC50	28	in-envelope-novel	0.44	fluconazole	True
CHEMBL86856	Cc1nccn1CCCCc1ccc(C(C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC2CCCCC2)C(=O)O)cc1	4.48	1	EC50	47	out-of-domain	0.137	butoconazole	False
CHEMBL90351	O=S(=O)(c1ccc(CNCCc2ccc(Cl)cc2Cl)cc1)N(Cc1c[nH]cn1)CC1CCCCC1	10.82	1	IC50	35	in-envelope-novel	0.191	miconazole	True
CHEMBL92046	O=S(=O)(c1ccc(N2CCN(c3ccc(F)cc3)CC2)cc1)N(Cc1c[nH]cn1)CC1CCCCC1	10.77	1	IC50	36	in-envelope-novel	0.207	posaconazole	True
CHEMBL92069	CC(C)C(C(C)C)N(Cc1c[nH]cn1)S(=O)(=O)c1ccc(-c2ccc(Cl)cc2)cc1	10.78	1	IC50	30	in-envelope-novel	0.145	butoconazole	True
CHEMBL92634	CC(C)C(C(C)C)N(Cc1c[nH]cn1)S(=O)(=O)c1ccc(N2CCN(c3ccc(F)cc3)CC2)cc1	10.61	1	IC50	36	in-envelope-novel	0.213	posaconazole	True
CHEMBL93257	O=S(=O)(c1ccc(N2CCN(c3ccc(F)cc3)CC2)cc1)N(CCc1ccccc1F)Cc1c[nH]cn1	10.47	1	IC50	38	in-envelope-novel	0.193	posaconazole	True
CHEMBL93860	O=S(=O)(c1ccc(N2CCN(c3ccccn3)CC2)cc1)N(Cc1c[nH]cn1)CC1CCCCC1	10.75	1	IC50	35	in-envelope-novel	0.167	ketoconazole	True
CHEMBL100239	Nc1nc(N)c2c(Sc3ccccc3)cccc2n1	7.47	2	IC50	19	in-envelope-novel	0.171	fenticonazole	True
CHEMBL105350	O=C(/C=C/c1ccc(O)cc1)CC(=O)/C=C/c1ccc(O)cc1	4.4	1	IC50	23	out-of-scope	0.098	oxiconazole	False
CHEMBL118316	Nc1nc(N)c2c(Sc3ccc(Br)cc3)cccc2n1	7.52	1	IC50	20	in-envelope-novel	0.133	fenticonazole	True
CHEMBL118490	COc1cccc(Sc2cccc3nc(N)nc(N)c23)c1	7.3	1	IC50	21	in-envelope-novel	0.148	sertaconazole	True
CHEMBL120588	CC(C)(C)c1ccc(Sc2c(N)ccc3nc(N)nc(N)c23)cc1	6.6	1	IC50	24	in-envelope-novel	0.114	fenticonazole	True
CHEMBL120783	N#Cc1ccc(Sc2cccc3nc(N)nc(N)c23)cc1	6.5	1	IC50	21	in-envelope-novel	0.165	isavuconazole	True
CHEMBL120806	Nc1cc(S(N)(=O)=O)ccc1SSc1ccc(S(N)(=O)=O)cc1N	5.46	1	IC50	24	out-of-scope	0.073	fluconazole	False
CHEMBL120924	COc1cc(Sc2cccc3nc(N)nc(N)c23)cc(OC)c1OC	7.4	1	IC50	25	in-envelope-novel	0.146	sertaconazole	True
CHEMBL121057	Nc1nc(N)c2c(Sc3ccc(OC4CCOCC4)cc3)cccc2n1	7.58	1	IC50	26	in-envelope-novel	0.128	fenticonazole	True
CHEMBL121303	COc1ccccc1Sc1cccc2nc(N)nc(N)c12	7.0	1	IC50	21	in-envelope-novel	0.139	sertaconazole	True
CHEMBL121595	CCCCCCc1ccc(Sc2cccc3nc(N)nc(N)c23)cc1	7.4	1	IC50	25	in-envelope-novel	0.162	butoconazole	True
CHEMBL121644	Nc1nc(N)c2c(Sc3ccc(F)cc3)cccc2n1	7.3	1	IC50	20	in-envelope-novel	0.133	fenticonazole	True
CHEMBL121669	CC(C)COc1ccc2nc(N)nc(N)c2c1Sc1ccc(C(C)(C)C)cc1	8.52	1	IC50	28	in-envelope-novel	0.14	fenticonazole	True
CHEMBL121680	Nc1nc(N)c2c(Sc3ccc([N+](=O)[O-])cc3)cccc2n1	6.64	1	IC50	22	in-envelope-novel	0.125	fenticonazole	True
CHEMBL122628	CC(C)(C)c1ccc(Sc2c(C#N)ccc3nc(N)nc(N)c23)cc1	6.85	1	IC50	25	in-envelope-novel	0.13	isavuconazole	True
CHEMBL122647	COc1ccc(Sc2cccc3nc(N)nc(N)c23)cc1OC	7.3	1	IC50	23	in-envelope-novel	0.146	sertaconazole	True
CHEMBL123061	CCC(C)(C)c1ccc(Sc2cccc3nc(N)nc(N)c23)cc1	6.52	1	IC50	24	in-envelope-novel	0.136	fenticonazole	True
CHEMBL123353	Nc1nc(N)c2c(Sc3ccc(O)cc3)cccc2n1	7.47	1	IC50	20	in-envelope-novel	0.149	fenticonazole	True
CHEMBL124304	CC(C)c1ccc(Sc2cccc3nc(N)nc(N)c23)cc1	7.11	1	IC50	22	in-envelope-novel	0.158	fenticonazole	True
CHEMBL149973	O=C(O)c1cc(-c2ccc(Br)cc2)nc2c(C(F)(F)F)cc(Br)cc12	6.66	1	IC50	25	in-envelope-novel	0.159	isavuconazole	True
CHEMBL150069	C[C@]12CC[C@H](O)C[C@]1(O)[C@H](O)C=C1CCC12	4.02	1	IC50	16	out-of-scope	0.086	ketoconazole	False
CHEMBL150225	C[C@]12CC[C@H](O)C[C@]1(S)CC=C1CCC12	4.1	1	IC50	15	out-of-scope	0.091	efinaconazole	False
CHEMBL150249	O=C(O)c1cc(-c2ccc(Cl)c(Cl)c2)nc2ccccc12	4.72	1	IC50	21	in-envelope-novel	0.185	bifonazole	True
CHEMBL150266	Cc1cc(Cl)cc2c(C(=O)OCc3ccco3)cc(-c3ccc(Br)cc3)nc12	7.16	1	IC50	28	in-envelope-novel	0.16	ketoconazole	True
CHEMBL150305	Cc1cc(Cl)cc2c(COS(N)(=O)=O)cc(-c3ccc(Br)cc3)nc12	5.62	1	IC50	25	in-envelope-novel	0.156	miconazole	True
CHEMBL150306	O=C(O)/C=C/c1ccc2nc(-c3ccc(Br)cc3)cc(C(=O)O)c2c1	5.89	1	IC50	25	in-envelope-novel	0.12	isavuconazole	True
CHEMBL150407	O=C(O)c1cc(-c2ccc(Br)cc2)nc2c(CO)cc(Cl)cc12	5.82	1	IC50	23	in-envelope-novel	0.16	oxiconazole	True
CHEMBL150488	Cc1cc(Cl)c2nc(-c3ccc(Br)cc3)cc(C(=O)O)c2c1	7.6	1	IC50	22	in-envelope-novel	0.153	bifonazole	True
CHEMBL150896	O=C(O)c1cc(-c2ccc(Br)cc2)nc2ccc(-c3ccc(O)cc3)cc12	6.46	1	IC50	27	in-envelope-novel	0.138	bifonazole	True
CHEMBL150993	Cc1cc(C)c2nc(-c3ccc(Br)cc3)cc(C(=O)O)c2c1	4.6	1	IC50	22	in-envelope-novel	0.136	isavuconazole	True
CHEMBL151039	Cc1cc(Cl)cc2c(C(=O)Oc3nn[nH]n3)cc(-c3ccc(Br)cc3)nc12	7.52	1	IC50	27	in-envelope-novel	0.142	ketoconazole	True
CHEMBL151769	Cc1cc(Cl)cc2nc(-c3ccc(Br)cc3)cc(C(=O)O)c12	5.82	1	IC50	22	in-envelope-novel	0.146	isavuconazole	True
CHEMBL153066	O=C(O)c1cc(-c2ccc(Br)cc2)nc2ccc(S(=O)(=O)O)cc12	4.82	1	IC50	24	in-envelope-novel	0.122	isavuconazole	True
CHEMBL153072	O=C(O)c1cc(-c2ccc(Cl)s2)nc2ccccc12	4.5	1	IC50	19	in-envelope-novel	0.156	sertaconazole	True
CHEMBL153238	O=C(O)c1cc(-c2ccc(Br)cc2)nc2ccc(Cl)cc12	7.58	1	IC50	21	in-envelope-novel	0.174	oxiconazole	True
CHEMBL153295	O=C(O)c1cc(-c2ccc(Br)cc2)nc2ccc(OC(F)(F)F)cc12	7.28	1	IC50	25	in-envelope-novel	0.156	isavuconazole	True
CHEMBL153347	O=C(O)c1cc(-c2ccc(Br)cc2)nc2ccc(Br)cc12	7.6	1	IC50	21	in-envelope-novel	0.133	isavuconazole	True
CHEMBL153564	Cc1cc(Cl)cc2c(C(=O)OCc3ccc(-c4ccccc4)cc3)cc(-c3ccc(Br)cc3)nc12	5.06	1	IC50	35	in-envelope-novel	0.195	fenticonazole	True
CHEMBL154079	Cc1c(COc2cccc(F)c2)oc2cccc(OCCCNCc3cccnc3)c12	6.22	2	IC50	31	in-envelope-novel	0.161	voriconazole	True
CHEMBL155240	Cc1c(C(=O)Nc2ccccc2)oc2cccc(OCCCNCc3cccnc3)c12	4.92	1	IC50	31	in-envelope-novel	0.135	fenticonazole	True
CHEMBL155301	Cc1c(COc2cccc(F)c2F)oc2cccc(OCCCNCc3cccnc3)c12	6.67	2	IC50	32	in-envelope-novel	0.14	voriconazole	True
CHEMBL155469	Cc1c(COc2ccc(C#N)cc2)oc2cccc(OCCCNCc3cccnc3)c12	6.325	2	IC50	32	in-envelope-novel	0.152	isavuconazole	True
CHEMBL157101	CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1	8.0	4	IC50	36	near-known	1.0	ketoconazole	True
CHEMBL158172	Cc1c(COc2ccc(F)cc2)oc2cccc(OCCCNCc3cccnc3)c12	6.92	2	IC50	31	in-envelope-novel	0.151	posaconazole	True
CHEMBL158185	Cc1c(COc2ccc(Br)cc2F)oc2cccc(OCCCNCc3cccnc3)c12	6.51	2	IC50	32	in-envelope-novel	0.156	voriconazole	True
CHEMBL170144	CCc1cc2c3c(N)nc(N)nc3ccc2n1CC	9.48	1	Ki	19	in-envelope-novel	0.143	efinaconazole	True
CHEMBL170524	Cc1nc(C(=O)c2oc3cccc(OCCCNCc4cccnc4)c3c2C)sc1C	7.065	2	IC50	31	in-envelope-novel	0.121	ketoconazole	True
CHEMBL170654	CCn1c(C(C)C)cc2c3c(N)nc(N)nc3ccc21	9.48	1	Ki	20	in-envelope-novel	0.169	efinaconazole	True
CHEMBL170758	CCC(CC)n1c(C)cc2c3c(N)nc(N)nc3ccc21	10.52	2	Ki	21	in-envelope-novel	0.154	efinaconazole	True
CHEMBL170807	Cc1ccc(C(=O)c2oc3cccc(OCCCNCc4cccnc4)c3c2C)nc1	7.265	2	IC50	31	in-envelope-novel	0.124	ketoconazole	True
CHEMBL170900	CCc1cc2c3c(N)nc(N)nc3ccc2n1C	8.89	1	Ki	18	in-envelope-novel	0.145	efinaconazole	True
CHEMBL171305	CC(C)(C)c1cc2c(ccc3nc(N)nc(N)c32)[nH]1	9.92	1	Ki	19	in-envelope-novel	0.103	efinaconazole	True
CHEMBL171506	C=CCn1c(C(=O)c2oc3cccc(OCCCNCc4cccnc4)c3c2C)nc2ccccc21	6.85	2	IC50	36	in-envelope-novel	0.121	ketoconazole	True
CHEMBL171629	CCCCc1cc2c3c(N)nc(N)nc3ccc2n1C(C)(C)C	9.42	1	Ki	23	in-envelope-novel	0.146	efinaconazole	True
CHEMBL173370	Cc1c(C(=O)c2nc3ccccc3n2C)oc2cccc(OCCCNCc3cccnc3)c12	6.69	2	IC50	34	in-envelope-novel	0.126	ketoconazole	True
CHEMBL173617	Cc1cc2c3c(N)nc(N)nc3ccc2n1C(C)C	9.66	1	Ki	19	in-envelope-novel	0.145	efinaconazole	True
CHEMBL173962	Cc1c(C(=O)c2nccs2)oc2cccc(OCCCNCc3cccnc3)c12	5.675	2	IC50	29	in-envelope-novel	0.133	ketoconazole	True
CHEMBL174223	Nc1ncc(NCc2ccc(Cl)c(Cl)c2)c(N)n1	5.51	3	IC50	18	in-envelope-novel	0.149	butoconazole	True
CHEMBL174414	Cn1ccc2c3c(N)nc(N)nc3ccc21	7.6	1	Ki	16	in-envelope-novel	0.118	sertaconazole	True
CHEMBL174617	Nc1ncc(OCc2ccc(OCc3ccccc3)cc2)c(N)n1	5.55	3	IC50	24	in-envelope-novel	0.181	fenticonazole	True
CHEMBL174633	Cc1nc(N)nc(N)c1Cc1ccccc1	5.55	3	IC50	16	in-envelope-novel	0.14	bifonazole	True
CHEMBL174679	COc1ccc(COc2cnc(N)nc2N)cc1	5.13	3	IC50	18	in-envelope-novel	0.135	fenticonazole	True
CHEMBL174753	Nc1ncc(NCc2cccc(Cl)c2)c(N)n1	4.86	3	IC50	17	in-envelope-novel	0.164	butoconazole	True
CHEMBL174954	Nc1ncc(OCc2ccc(OCCCN3C(=O)c4ccccc4C3=O)cc2)c(N)n1	6.21	3	IC50	31	in-envelope-novel	0.153	fenticonazole	True
CHEMBL175017	Cc1ccc(S(=O)(=O)NCCCCOc2ccc(Cc3cnc(N)nc3N)cc2)cc1	6.24	3	IC50	31	in-envelope-novel	0.123	ketoconazole	True
CHEMBL175577	Cc1nc(N)nc(N)c1OCc1ccc(Cl)c(Cl)c1	6.41	3	IC50	19	in-envelope-novel	0.176	fenticonazole	True
CHEMBL175633	CC(C)N1CCN(c2ccc(N3CCN(c4ccc(OC[C@H]5OC[C@](Cn6cncn6)(c6ccc(F)cc6F)O5)cc4)CC3)cc2)C1=O	6.57	2	IC50	48	out-of-domain	0.55	posaconazole	False
CHEMBL175747	Cc1nc(N)nc(N)c1CCCc1ccccc1	6.21	3	IC50	18	in-envelope-novel	0.148	clotrimazole	True
CHEMBL175752	Nc1ncc(OCc2ccccc2Cl)c(N)n1	5.83	3	IC50	17	in-envelope-novel	0.19	miconazole	True
CHEMBL176217	COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OCCCNc1ccc(N(C)C)cc1	6.69	3	IC50	33	in-envelope-novel	0.131	miconazole	True
CHEMBL176848	Nc1ncc(Cc2ccc(OCCCCN3C(=O)c4ccccc4C3=O)cc2)c(N)n1	7.07	3	IC50	31	in-envelope-novel	0.127	ketoconazole	True
CHEMBL176882	Cc1nc(N)nc(N)c1CCc1ccccc1	5.22	3	IC50	17	in-envelope-novel	0.151	clotrimazole	True
CHEMBL177125	Nc1ncc(Cc2ccc3ccccc3c2)c(N)n1	6.24	3	IC50	19	in-envelope-novel	0.137	fenticonazole	True
CHEMBL177230	Nc1ncc(CNc2ccccc2)c(N)n1	4.61	3	IC50	16	in-envelope-novel	0.135	bifonazole	True
CHEMBL177408	Nc1ncc(Cc2ccc(Br)c3ccccc23)c(N)n1	6.82	3	IC50	20	in-envelope-novel	0.114	sertaconazole	True
CHEMBL177511	COc1ccc(CNc2cnc(N)nc2N)cc1OC	5.63	2	IC50	20	in-envelope-novel	0.117	voriconazole	True
CHEMBL177796	Nc1ncc(NCc2cccc3ccccc23)c(N)n1	5.86	3	IC50	20	in-envelope-novel	0.128	sertaconazole	True
CHEMBL177819	COc1ccc(CCc2cnc(N)nc2N)cc1OC	5.36	3	IC50	20	in-envelope-novel	0.129	butoconazole	True
CHEMBL177862	Nc1ncc(NCc2ccc3ccccc3c2)c(N)n1	5.7	3	IC50	20	in-envelope-novel	0.133	fenticonazole	True
CHEMBL179512	COc1cc(/C=C/C(O)=C/C(=O)/C=C/c2ccc(O)cc2)ccc1O	4.35	1	IC50	25	out-of-scope	0.107	oxiconazole	False
CHEMBL180585	Nc1ncc(OCc2ccccc2)c(N)n1	5.41	3	IC50	16	in-envelope-novel	0.176	fenticonazole	True
CHEMBL180920	C=CCc1ccc(O)c(-c2cc(CC=C)ccc2O)c1	5.12	1	IC50	20	out-of-scope	0.137	fluconazole	False
CHEMBL181426	O=C(O)CN1C(=O)/C(=C/c2ccc(OCc3ccccc3)c(OCc3ccccc3)c2)SC1=S	5.52	1	IC50	34	out-of-scope	0.149	fenticonazole	False
CHEMBL181437	O=C(O)CN1C(=O)/C(=C/c2ccc(OCc3ccccc3)c(OCc3cccc(Cl)c3)c2)SC1=S	5.4	1	IC50	35	out-of-scope	0.187	fenticonazole	False
CHEMBL181647	O=C(O)CN1C(=O)/C(=C/c2ccc(OCCCc3ccccc3)c(OCc3ccccc3)c2)SC1=S	5.62	1	IC50	36	out-of-scope	0.138	fenticonazole	False
CHEMBL182172	C[C@H](COc1ccc(/C=C2\SC(=S)N(CC(=O)O)C2=O)cc1O[C@@H](c1ccccc1)C(F)(F)F)c1ccccc1	6.26	1	IC50	40	out-of-scope	0.13	voriconazole	False
CHEMBL182291	CCCN(CCC)C(=O)C(Oc1cc(/C=C2\SC(=S)N(CC(=O)O)C2=O)ccc1OCCc1ccccc1)c1ccccc1	7.3	1	IC50	44	out-of-scope	0.12	fenticonazole	False
CHEMBL182293	CC(Oc1cc(/C=C2\SC(=S)N(CC(=O)O)C2=O)ccc1OCCc1ccccc1)c1ccccc1	7.7	1	IC50	36	out-of-scope	0.125	bifonazole	False
CHEMBL182467	C[C@@H](COc1ccc(/C=C2\SC(=S)N(CC(=O)O)C2=O)cc1O[C@H](c1ccccc1)C(F)(F)F)c1ccccc1	8.0	1	IC50	40	out-of-scope	0.13	voriconazole	False
CHEMBL182469	O=C(O)CN1C(=O)/C(=C/c2ccc(OCc3ccc(F)cc3F)c(OCc3ccccc3)c2)SC1=S	5.68	1	IC50	36	out-of-scope	0.185	fluconazole	False
CHEMBL182584	O=C(O)CN1C(=O)/C(=C\c2ccc(OCc3ccccc3)c(OCc3ccc(OC(F)(F)F)cc3)c2)SC1=S	6.3	1	IC50	39	out-of-scope	0.144	fenticonazole	False
CHEMBL182588	CC[C@H](COc1ccc(/C=C2\SC(=S)N(CC(=O)O)C2=O)cc1O[C@H](c1ccccc1)C(F)(F)F)c1ccccc1	7.7	1	IC50	41	out-of-scope	0.14	posaconazole	False
CHEMBL182729	Cc1ccc(COc2ccc(/C=C3\SC(=S)N(CC(=O)O)C3=O)cc2OCc2ccccc2)cc1	6.22	1	IC50	35	out-of-scope	0.152	fenticonazole	False
CHEMBL182806	COc1ccc(COc2ccc(/C=C3\SC(=S)N(CC(=O)O)C3=O)cc2OCc2ccccc2)cc1	5.52	1	IC50	36	out-of-scope	0.149	fenticonazole	False
